station_id,station_name,station_sequence_no,station_id_no_nga,station_latitude,station_longitude,vs30_selected_for_analysis,new_z1_cvmsi,new_z25_cvmsi
499,Bear Valley #14 Upper Butts Rn,1598,1483,36.569,-121.043,422.79,0,0
500,Bear Valley #5 Callens Ranch,1599,1474,36.673,-121.195,391.01,0,0
501,Bear Valley #7 Pinnacles,1600,1476,36.483,-121.18,509.87,0,0
505,Calaveras Reservoir,1601,1687,37.452,-121.807,571.99,0,0
503,Berkeley - Strawberry Canyon,1602,1005,37.87,-122.24,512.27,0,0
509,Emeryville; Pacific Park #2 Free Field,1603,1662,37.844,-122.295,198.74,0,0
531,SF - 1295 Shafter,1604,1675,37.728,-122.385,362.4,0,0
510,Foster City - Menhaden Court,1605,1515,37.555,-122.248,126.4,0,0
515,Hayward City Hall - North,1606,1129,37.679,-122.082,735.44,0,0
1449,Monte Nido Fire Station,1607,5080,34.078,-118.694,589.78,0,0
1450,Loma Linda; VA Hospital North Freefield,1608,5229,34.051,-117.25,342.79,280,1220
1451,Loma Linda; VA Hospital South Freefield,1609,5229,34.048,-117.251,370.09,280,1280
1452,Los Angeles - So Cal Edison,1610,-999,34.05,-118.25,376.07,320,2120
1453,Tarcento,1611,-999,46.226,13.21,629.08,-999,-999
1454,Cairano 1,1612,-999,40.89,15.296,525.95,-999,-999
1455,Cairano 2,1613,-999,40.887,15.312,477.35,-999,-999
1456,Cairano 3,1614,-999,40.887,15.334,466.87,-999,-999
1457,Cairano 4,1615,-999,40.886,15.348,535.24,-999,-999
1458,Conza-Base,1616,-999,40.875,15.327,477.35,-999,-999
1459,SMART1 I03,1617,-999,24.6744,121.767,314.88,-999,-999
1460,SMART1 I09,1618,-999,24.6732,121.763,309.41,-999,-999
1461,SMART1 M02,1619,-999,24.6815,121.772,306.78,-999,-999
1462,SMART1 M03,1620,-999,24.6769,121.773,306.78,-999,-999
1463,SMART1 M04,1621,-999,24.6718,121.774,306.38,-999,-999
1464,SMART1 M05,1622,-999,24.6683,121.772,306.38,-999,-999
1465,SMART1 M08,1623,-999,24.667,121.758,301.05,-999,-999
1466,SMART1 M09,1624,-999,24.6703,121.755,321.63,-999,-999
1467,SMART1 M10,1625,-999,24.675,121.756,321.63,-999,-999
1468,SMART1 M11,1626,-999,24.6799,121.757,300.22,-999,-999
1469,SMART1 M12,1627,-999,24.6824,121.762,275.82,-999,-999
1470,SMART1 O03,1628,-999,24.6793,121.784,278.32,-999,-999
1471,SMART1 O05,1629,-999,24.662,121.78,286.03,-999,-999
1472,SMART1 O09,1630,-999,24.6674,121.746,329.08,-999,-999
1473,SMART1 I02,1631,-999,24.675,121.766,309.41,-999,-999
1474,SMART1 I04,1632,-999,24.6734,121.767,314.88,-999,-999
1475,SMART1 I08,1633,-999,24.6725,121.764,309.41,-999,-999
1476,SMART1 I10,1634,-999,24.6741,121.763,309.41,-999,-999
1477,SMART1 I11,1635,-999,24.6749,121.763,309.41,-999,-999
1478,SMART1 O11,1636,-999,24.6856,121.751,295.17,-999,-999
1479,Cassino-Sant' Elia,1637,-999,41.523,13.864,436.79,-999,-999
1480,Garigliano-Centrale Nucleare 2,1638,-999,41.258,13.833,228.85,-999,-999
1481,San Agapito,1639,-999,41.567,14.233,477.35,-999,-999
1482,SMART1 I05,1640,-999,24.6726,121.766,309.41,-999,-999
1483,Winchester Hidden Valley Farms,1641,13200,33.681,-117.056,481.6,0,0
1484,Bunker Hill FAA,1642,-999,40.4976,-124.295,566.42,0,0
1485,Butler Valley Station 2,1643,-999,40.78,-123.88,525.26,0,0
1486,Centerville Beach Naval Fac,1644,-999,40.563,-124.348,459.04,0,0
1487,College of the Redwoods,1645,-999,40.6994,-124.201,492.74,0,0
1488,Ferndale Fire Station,1646,-999,40.5762,-124.264,387.95,0,0
1489,Fortuna Fire Station,1647,-999,40.5891,-124.148,355.18,0,0
1490,Loleta Fire Station,1648,-999,40.6442,-124.221,515.65,0,0
1491,South Bay Union School,1649,-999,40.735,-124.208,459.04,0,0
1492,Morongo Valley Hall (GEOS #58),1650,-999,35.043,-116.572,368.2,0,0
1493,Thousand Palms Post Office,1651,5068,33.8166,-116.395,333.89,700,1600
1495,Anaheim - Kraemer & La Palma,1652,13883,33.853,-117.857,283.54,460,2460
1497,Corona - California Ave,1653,13726,33.8556,-117.54,334.85,160,320
1498,Cypress Park - San Fernando & Division,1654,24813,34.096,-118.23,370.69,320,1660
1499,Downey - Florence & I605,1655,14828,33.939,-118.098,274.73,660,3800
1500,Garden Grove - Hwy 22 & Harbor,1656,13884,33.766,-117.918,283.73,540,4800
1501,Hollywood - Franklin & Bronson,1657,24810,34.103,-118.316,413.39,320,2020
1503,JPL BLDG #179 W ARRGND CLEAN,1658,5410,34.199,-118.174,366.69,100,320
1504,Los Angeles - 1st & Figueroa,1659,24839,34.058,-118.252,337.71,320,2080
1505,Los Angeles - 3rd & La Brea LADOT,1660,24851,34.07,-118.346,320.88,320,2100
1509,Los Angeles - Sunset & Kenter,1661,24817,34.059,-118.479,394.19,320,380
1512,Los Angeles - Washington & La Brea,1662,24818,34.041,-118.348,333.75,520,3440
1514,Mission Hills - Sepulveda & San Fernando,1663,24800,34.273,-118.464,328.43,360,3500
1516,Newport Beach - Balboa Island,1664,13877,33.605,-117.89,361.56,200,2880
1521,San Diego - UCSD Hospital Grnds,1665,3746,32.754,-117.164,516.97,0,0
1529,Anchorage - K2-01,1666,-999,61.235,-149.869,425,-999,-999
1525,Woodland Hills - Victory & Fallbrook,1667,24803,34.185,-118.623,308.33,220,2580
1530,Valdez - Civic Center,1668,-999,61.1263,-146.357,330,-999,-999
1531,Fairbanks - Univ of Alaska,1669,-999,64.8594,-147.848,428.08,-999,-999
1532,HRS001,1670,HRS001,35.0305,132.904,361.6,-999,-999
1533,HRS002,1671,HRS002,34.8919,133.278,458.14,-999,-999
1534,HRS003,1672,HRS003,34.8111,132.844,335.55,-999,-999
1535,HRS004,1673,HRS004,34.723,132.28,670.13,-999,-999
1536,HRS005,1674,HRS005,34.7738,133.283,466.28,-999,-999
1537,HRS006,1675,HRS006,34.6627,132.41,457.52,-999,-999
1538,HRS007,1676,HRS007,34.7,133.097,619.94,-999,-999
1539,HRS008,1677,HRS008,34.6075,132.722,538.73,-999,-999
1540,HRS010,1678,HRS010,34.5855,133.053,310.96,-999,-999
1541,HRS011,1679,HRS011,34.5644,133.239,589.66,-999,-999
1542,HRS012,1680,HRS012,34.4244,132.745,327.65,-999,-999
1543,HRS015,1681,HRS015,34.4816,133.364,250.27,-999,-999
1544,HRS016,1682,HRS016,34.4166,133.2,571.63,-999,-999
1545,HRS017,1683,HRS017,34.4008,133.086,559.22,-999,-999
1546,HRS021,1684,HRS021,34.9497,133.12,409.29,-999,-999
1547,HRSH01,1685,HRSH01,34.3704,133.026,445.82,-999,-999
1548,HRSH02,1686,HRSH02,34.545,132.951,390.78,-999,-999
1549,HRSH03,1687,HRSH03,34.515,133.14,486.78,-999,-999
1550,HRSH04,1688,HRSH04,34.3753,133.352,447.75,-999,-999
1551,HRSH05,1689,HRSH05,34.5534,133.421,370.59,-999,-999
1552,HRSH06,1690,HRSH06,34.9105,132.915,280.92,-999,-999
1553,HRSH09,1691,HRSH09,34.6983,132.955,495.15,-999,-999
1554,HYG001,1692,HYG001,35.6163,134.453,459.58,-999,-999
1555,HYG004,1693,HYG004,35.455,134.577,834.56,-999,-999
1556,HYG006,1694,HYG006,35.3294,134.668,595.63,-999,-999
1557,HYG007,1695,HYG007,35.1605,134.549,760.54,-999,-999
1558,HYG011,1696,HYG011,34.9816,134.326,399.72,-999,-999
1559,HYG012,1697,HYG012,34.9927,134.555,481.5,-999,-999
1560,HYG016,1698,HYG016,34.7519,134.393,189.16,-999,-999
1561,HYGH02,1699,HYGH02,35.0639,134.426,617.44,-999,-999
1562,HYGH03,1700,HYGH03,35.2161,134.526,511.5,-999,-999
1563,HYGH05,1701,HYGH05,34.8963,134.331,532.54,-999,-999
1564,HYGH06,1702,HYGH06,34.7903,134.482,368.56,-999,-999
1565,HYGH07,1703,HYGH07,35.0278,134.674,510.19,-999,-999
1566,HYGH12,1704,HYGH12,34.9281,134.545,677.44,-999,-999
1567,OKY002,1705,OKY002,35.1755,134.053,592.05,-999,-999
1568,OKY003,1706,OKY003,35.1705,134.341,537.95,-999,-999
1569,OKY004,1707,OKY004,34.9547,133.504,475.8,-999,-999
1570,OKY005,1708,OKY005,35.0066,133.734,293.37,-999,-999
1571,OKY006,1709,OKY006,35.0652,134.008,516.67,-999,-999
1572,OKY007,1710,OKY007,34.7775,133.615,337.95,-999,-999
1573,OKY008,1711,OKY008,34.8669,133.906,450.61,-999,-999
1574,OKY009,1712,OKY009,34.9144,134.095,371.56,-999,-999
1575,OKY010,1713,OKY010,34.7422,134.191,336.8,-999,-999
1576,OKY011,1714,OKY011,34.6508,133.909,212.21,-999,-999
1577,OKY012,1715,OKY012,34.5861,133.757,296.96,-999,-999
1578,OKY013,1716,OKY013,34.5063,133.512,472.37,-999,-999
1579,OKY014,1717,OKY014,34.443,133.79,362.21,-999,-999
1580,OKY015,1718,OKY015,35.2761,133.928,312.67,-999,-999
1581,OKYH01,1719,OKYH01,34.5036,133.893,238.49,-999,-999
1582,OKYH02,1720,OKYH02,34.7468,134.073,1047.01,-999,-999
1583,OKYH03,1721,OKYH03,34.775,133.792,316.76,-999,-999
1584,OKYH04,1722,OKYH04,34.6397,133.689,360.16,-999,-999
1585,OKYH05,1723,OKYH05,34.8652,133.855,610.22,-999,-999
1586,OKYH06,1724,OKYH06,34.6724,133.531,551.88,-999,-999
1587,OKYH07,1725,OKYH07,35.0461,133.32,940.2,-999,-999
1588,OKYH08,1726,OKYH08,34.9071,133.408,694.21,-999,-999
1589,OKYH09,1727,OKYH09,35.1777,133.679,518.92,-999,-999
1590,OKYH10,1728,OKYH10,35.2794,133.929,553.65,-999,-999
1591,OKYH11,1729,OKYH11,35.07,134.119,531.98,-999,-999
1592,OKYH12,1730,OKYH12,35.0967,134.322,719.57,-999,-999
1593,OKYH13,1731,OKYH13,34.7251,134.277,598.28,-999,-999
1594,OKYH14,1732,OKYH14,34.9331,133.623,709.86,-999,-999
1595,SMN001,1733,SMN001,35.5341,133.164,331,-999,-999
1596,SMN002,1734,SMN002,35.4683,133.071,138.76,-999,-999
1597,SMN003,1735,SMN003,35.1763,133.096,343.97,-999,-999
1598,SMN004,1736,SMN004,35.285,132.903,281.4,-999,-999
1599,SMN005,1737,SMN005,35.358,132.747,182.3,-999,-999
1600,SMN006,1738,SMN006,35.1911,132.5,627.09,-999,-999
1601,SMN007,1739,SMN007,35.0775,132.594,383.13,-999,-999
1602,SMN008,1740,SMN008,34.8491,132.533,404.51,-999,-999
1603,SMN009,1741,SMN009,35.008,132.225,291.36,-999,-999
1604,SMN010,1742,SMN010,34.8838,132.081,639.38,-999,-999
1605,SMN015,1743,SMN015,35.3613,133.173,616.55,-999,-999
1606,SMN016,1744,SMN016,35.1925,132.817,254.46,-999,-999
1607,SMN017,1745,SMN017,36.0902,132.987,262.19,-999,-999
1608,SMN018,1746,SMN018,36.1894,133.236,271.29,-999,-999
1609,SMNH01,1747,SMNH01,35.2931,133.263,446.34,-999,-999
1610,SMNH02,1748,SMNH02,35.2203,133.088,502.66,-999,-999
1611,SMNH03,1749,SMNH03,35.2212,132.725,439.68,-999,-999
1612,SMNH04,1750,SMNH04,35.0886,132.533,284.59,-999,-999
1613,SMNH05,1751,SMNH05,34.8665,132.642,710.63,-999,-999
1614,SMNH06,1752,SMNH06,34.8807,132.205,287.61,-999,-999
1615,SMNH08,1753,SMNH08,34.8769,132.423,533.2,-999,-999
1616,SMNH10,1754,SMNH10,35.5547,133.303,967.27,-999,-999
1617,SMNH11,1755,SMNH11,35.4228,132.803,670.73,-999,-999
1618,SMNH12,1756,SMNH12,35.1603,132.858,590.2,-999,-999
1619,SMNH13,1757,SMNH13,35.0056,132.309,650,-999,-999
1620,TTR001,1758,TTR001,35.3383,134.4,367.28,-999,-999
1621,TTR002,1759,TTR002,35.4822,134.223,260.41,-999,-999
1622,TTR003,1760,TTR003,35.34,134.21,462.03,-999,-999
1623,TTR004,1761,TTR004,35.46,134.071,364.18,-999,-999
1624,TTR005,1762,TTR005,35.4258,133.828,169.16,-999,-999
1625,TTR006,1763,TTR006,35.5075,133.633,352.65,-999,-999
1626,TTR007,1764,TTR007,35.2794,133.49,469.79,-999,-999
1627,TTR008,1765,TTR008,35.4227,133.333,139.21,-999,-999
1628,TTR009,1766,TTR009,35.1676,133.314,420.2,-999,-999
1629,TTRH01,1767,TTRH01,35.2572,134.22,426.07,-999,-999
1630,TTRH02,1768,TTRH02,35.2281,133.394,310.21,-999,-999
1631,TTRH04,1769,TTRH04,35.4636,133.633,254.26,-999,-999
1633,Buttonwillow - Hwy 58 & Wasco,1770,35219,35.403,-119.449,256.41,0,7580
1634,Camarillo - Arneill & Pickwick,1771,25134,34.222,-119.04,291.9,540,3220
1635,Cambria - Hwy 1 Caltrans Bridge,1772,37737,35.593,-121.124,362.42,0,0
1636,Coalinga - Fire Station 39,1773,1747,36.137,-120.363,333.61,0,7080
1637,Frazier Park - Post Office,1774,5420,34.812,-118.945,643.91,0,0
1638,Fresno - NSMP USGS Office,1775,1748,36.774,-119.728,246.57,0,7500
1639,Granada Hills - Porter Ranch Fire Station 8,1776,5425,34.2772,-118.56,449.95,160,2200
1640,Greenfield - Police Station,1777,47460,36.321,-121.243,280.64,0,0
1641,Lompoc - Hwy 1 & El Jaro Creek,1778,26971,34.519,-120.328,398.95,0,1140
1642,San Luis Obispo - Lopez Lake Grounds,1779,36153,35.208,-120.457,365.15,0,0
1643,Mendota - Fire Station,1780,46073,36.755,-120.382,249.44,0,1160
1644,Moss Landing - HWY 1 & Dolan RD,1781,47216,36.807,-121.778,311.68,0,0
1647,Oxnard - Hwy 101 & Oxnard Blvd,1782,25862,34.24,-119.179,274.92,520,4020
1648,Oxnard - Rose & Gonzales,1783,25969,34.217,-119.153,253.92,520,3300
1649,Oxnard - Saviers & Hill,1784,25135,34.186,-119.178,254.64,500,3560
1650,Oxnard - Victoria & Channel Islands Blvd,1785,25130,34.175,-119.226,257.86,640,3940
1652,POINT BUCHON - LOS OSOS,1786,36427,35.274,-120.885,486.19,0,0
1653,Reseda - Fire Station 100,1787,5424,34.193,-118.51,287.16,300,2380
1654,San Antonio Dam - Toe,1788,36258,35.799,-120.884,509.04,0,2300
1655,Santa Barbara - Hwy 101 & State,1789,25423,34.439,-119.756,260.42,0,0
1656,Santa Barbara - Junipero & Castillo,1790,25782,34.43,-119.724,344.49,0,0
1657,Santa Barbara - San Roque Canyon Bridge,1791,25749,34.45,-119.734,467.01,0,0
1658,Santa Paula - 10th & Main,1792,25132,34.354,-119.06,359.73,980,7040
1659,Simi Valley - Fire Station No. 45,1793,5432,34.2694,-118.783,318.21,320,1260
1660,Simi Valley - Sycamore & Avenida,1794,24126,34.289,-118.746,364.84,320,1340
1661,Jensen Filter Plant Administrative Building Free Field (K2),1795,JABF,34.3108,-118.497,373.07,100,4260
1663,Tarzana - Fire Station No. 93,1796,5427,34.1729,-118.549,332.51,220,2000
1664,Templeton - 1-story Hospital,1797,36695,35.556,-120.719,410.66,0,0
1665,Van Nuys - Fire Station No. 39,1798,5422,34.1851,-118.447,304.04,320,2280
1666,Ventura - Oakview PacBell Facility,1799,5403,34.3968,-119.299,373.46,320,1960
1667,Ventura - Telephone & Montgomery,1800,25133,34.27,-119.181,322.93,680,7380
1668,Abaragh,1801,-999,29.347,57.94,412.23,-999,-999
1669,Andoohjerd,1802,-999,30.231,57.752,376.92,-999,-999
1670,Baft,1803,-999,29.234,56.603,504.85,-999,-999
1671,Bam,1804,-999,29.097,58.353,487.4,-999,-999
1672,Bardsir,1805,-999,29.913,56.576,302.64,-999,-999
1673,Bolvard,1806,-999,29.416,56.052,352.05,-999,-999
1674,Cheshmeh sabz,1807,-999,29.465,56.418,477.35,-999,-999
1675,Ghale Ganj,1808,-999,27.523,57.881,298.12,-999,-999
1676,Golbaf,1809,-999,29.88,57.72,441.84,-999,-999
1677,Horjand,1810,-999,30.675,57.154,543.26,-999,-999
1678,Jiroft,1811,-999,28.671,57.736,302.64,-999,-999
1679,Joshan,1812,-999,30.124,57.61,412.23,-999,-999
1680,Kahnooj,1813,-999,27.947,57.705,280.26,-999,-999
1681,Kerman 1,1814,-999,30.295,57.066,242.05,-999,-999
1682,Kerman 2,1815,-999,30.28,57.07,242.05,-999,-999
1683,Laleh Zar,1816,-999,29.524,56.812,477.35,-999,-999
1684,Mahan,1817,-999,30.065,57.289,302.64,-999,-999
1685,Mohammad Abad-e-Madkoon,1818,-999,28.908,57.888,574.88,-999,-999
1686,Nosrat Abad,1819,-999,29.85,59.97,302.64,-999,-999
1687,Ravar Iran,1820,9814,31.267,56.8,280.26,-999,-999
1688,Rayen,1821,-999,29.607,57.431,376.92,-999,-999
1689,Shahdad,1822,-999,30.414,57.689,342.7,-999,-999
1690,Sirch,1823,-999,30.203,57.557,533.83,-999,-999
1691,Zarand Iran,1824,9816,30.817,56.567,302.64,-999,-999
1692,FRESNO - VA MEDICAL CENTER,1825,1229,36.775,-119.78,243.26,0,7540
1693,PARKFIELD - DONNA LEE,1826,-999,35.939,-120.425,656.75,0,5120
1694,PARKFIELD - EADES,1827,-999,35.894,-120.421,383.9,0,5400
1695,PARKFIELD - FROELICH,1828,-999,35.911,-120.486,226.63,0,4840
1696,PARKFIELD - GOLD HILL,1829,-999,35.833,-120.346,558.33,0,5520
1697,PARKFIELD - HOG CANYON,1830,-999,35.815,-120.374,363.69,0,5380
1698,PARKFIELD - JACK CANYON,1831,-999,35.713,-120.203,576.21,0,4940
1699,PARKFIELD - JOAQUIN CANYON,1832,-999,35.94,-120.432,378.99,0,5100
1700,PARKFIELD - MIDDLE MOUNTAIN,1833,-999,35.958,-120.496,397.57,0,4260
1701,PARKFIELD - RED HILLS,1834,-999,35.624,-120.254,239.45,0,2920
1702,PARKFIELD - STOCKDALE MTN,1835,-999,35.973,-120.579,393.56,0,2920
1703,PARKFIELD - VINEYARD CANYON,1836,-999,35.923,-120.534,340.45,0,4340
1704,PARKFIELD - WORK RANCH,1837,-999,35.815,-120.511,446.5,0,0
1705,PARKFIELD - TURKEY FLAT #1 (0M),1838,36529,35.878,-120.358,906.96,0,5520
1706,PARKFIELD - 1-STORY SCHOOL BLDG,1839,36531,35.898,-120.431,269.55,0,5300
1707,Shandon-1-story High School Bldg,1840,36535,35.655,-120.377,357.35,0,1260
1708,TEMPLETON - HOSPITAL GROUNDS,1841,36712,35.556,-120.72,410.66,0,0
1709,BIG SUR - PFEIFFER STATE PARK,1842,47136,36.239,-121.774,540.4,0,0
1710,KING CITY - CANAL & REICH,1843,47232,36.207,-121.131,351.43,0,0
1711,Bear Valley Ranch Parkfield CA USA,1844,61022,35.945,-120.542,527.95,0,3840
1713,PARKFIELD - TEMBLOR,1845,36510,35.705,-120.169,524.69,0,5360
1714,PARKFIELD - UPSAR 01,1846,-999,35.821,-120.507,357.79,0,0
1715,PARKFIELD - UPSAR 02,1847,-999,35.822,-120.506,416.82,0,0
1716,PARKFIELD - UPSAR 03,1848,-999,35.821,-120.505,440.59,0,0
1717,PARKFIELD - UPSAR 05,1849,-999,35.824,-120.503,440.59,0,0
1718,PARKFIELD - UPSAR 06,1850,-999,35.824,-120.503,440.59,0,0
1719,PARKFIELD - UPSAR 07,1851,-999,35.824,-120.503,440.59,0,0
1720,PARKFIELD - UPSAR 08,1852,-999,35.825,-120.501,440.59,0,0
1721,PARKFIELD - UPSAR 09,1853,-999,35.826,-120.501,466.12,0,0
1722,PARKFIELD - UPSAR 10,1854,-999,35.828,-120.5,341.7,0,0
1723,PARKFIELD - UPSAR 11,1855,-999,35.826,-120.502,466.12,0,0
1724,PARKFIELD - UPSAR 12,1856,-999,35.827,-120.504,466.12,0,0
1725,PARKFIELD - UPSAR 13,1857,-999,35.827,-120.504,466.12,0,0
1726,COALINGA - PRIEST VALLEY,1858,46174,36.191,-120.708,412.79,0,0
1727,FKS020,1859,FKS020,37.5474,140.108,133.05,-999,-999
1728,FKS021,1860,FKS021,37.6535,139.863,370.4,-999,-999
1729,FKS022,1861,FKS022,37.6002,139.647,211.76,-999,-999
1730,FKS023,1862,FKS023,37.4774,139.929,182.3,-999,-999
1731,FKS024,1863,FKS024,37.3957,140.133,234.27,-999,-999
1732,FKS025,1864,FKS025,37.3077,139.9,615.23,-999,-999
1733,FKS026,1865,FKS026,37.266,139.539,330.61,-999,-999
1734,FKS027,1866,FKS027,37.07,139.681,697.72,-999,-999
1735,FKS028,1867,FKS028,37.3491,139.314,305.54,-999,-999
1736,FKS029,1868,FKS029,37.0159,139.38,431.98,-999,-999
1737,FKS030,1869,FKS030,37.453,139.513,499.18,-999,-999
1738,FKSH01,1870,FKSH01,37.7535,139.718,703.57,-999,-999
1739,FKSH03,1871,FKSH03,37.6048,139.757,349.74,-999,-999
1740,FKSH04,1872,FKSH04,37.4478,139.816,245.88,-999,-999
1741,FKSH05,1873,FKSH05,37.2513,139.876,596.03,-999,-999
1742,FKSH06,1874,FKSH06,37.1692,139.523,680.23,-999,-999
1743,FKSH07,1875,FKSH07,37.0072,139.379,828.95,-999,-999
1744,FKSH10,1876,FKSH10,37.1585,140.096,487.02,-999,-999
1745,FKSH21,1877,FKSH21,37.3392,139.318,364.91,-999,-999
1746,GNM002,1878,GNM002,36.7819,138.969,442.51,-999,-999
1747,GNM003,1879,GNM003,36.6578,139.078,373.23,-999,-999
1748,GNM004,1880,GNM004,36.6172,138.592,307.13,-999,-999
1749,GNM005,1881,GNM005,36.5133,138.518,342.36,-999,-999
1750,GNM006,1882,GNM006,36.5103,138.752,365.59,-999,-999
1751,GNM007,1883,GNM007,36.4619,139.01,287.37,-999,-999
1752,GNM008,1884,GNM008,36.3478,139.137,369.84,-999,-999
1753,GNM009,1885,GNM009,36.4106,139.325,391.9,-999,-999
1754,GNM013,1886,GNM013,36.3181,139.018,258.27,-999,-999
1755,GNM014,1887,GNM014,36.35,138.718,589.37,-999,-999
1756,GNMH07,1888,GNMH07,36.6967,139.214,647.48,-999,-999
1757,GNMH08,1889,GNMH08,36.4886,138.527,338.68,-999,-999
1758,GNMH09,1890,GNMH09,36.6181,138.91,623.87,-999,-999
1759,NGN001,1891,NGN001,36.8514,138.366,303.73,-999,-999
1760,NGN002,1892,NGN002,36.8069,138.207,384.95,-999,-999
1761,NGN003,1893,NGN003,36.7403,138.413,525.27,-999,-999
1762,NGN004,1894,NGN004,36.6486,138.194,463.14,-999,-999
1763,NGN005,1895,NGN005,36.6981,137.854,511.9,-999,-999
1764,NGN007,1896,NGN007,36.5339,138.119,318.98,-999,-999
1765,NGNH07,1897,NGNH07,36.7403,138.379,562.18,-999,-999
1766,NGNH26,1898,NGNH26,36.4632,138.15,300.47,-999,-999
1767,NGNH27,1899,NGNH27,36.5739,138.051,562.18,-999,-999
1768,NGNH28,1900,NGNH28,36.7044,138.1,518.1,-999,-999
1769,NGNH29,1901,NGNH29,36.9072,138.444,464.92,-999,-999
1770,NGNH36,1902,NGNH36,36.6953,137.851,488.75,-999,-999
1771,NIG002,1903,NIG002,38.0745,138.44,248.01,-999,-999
1772,NIG003,1904,NIG003,37.9976,138.323,187.36,-999,-999
1773,NIG005,1905,NIG005,37.9204,138.498,288.72,-999,-999
1774,NIG008,1906,NIG008,38.053,139.406,220.65,-999,-999
1775,NIG009,1907,NIG009,37.9507,139.337,179.6,-999,-999
1776,NIG010,1908,NIG010,37.9146,139.011,173.09,-999,-999
1777,NIG011,1909,NIG011,37.8013,139.144,149.97,-999,-999
1778,NIG012,1910,NIG012,37.6863,139.477,229.95,-999,-999
1779,NIG013,1911,NIG013,37.7638,138.883,174.55,-999,-999
1780,NIG014,1912,NIG014,37.641,138.956,128.12,-999,-999
1781,NIG015,1913,NIG015,37.6935,139.189,488.65,-999,-999
1782,NIG016,1914,NIG016,37.6421,138.768,370.03,-999,-999
1783,NIG017,1915,NIG017,37.4416,138.843,274.17,-999,-999
1784,NIG018,1916,NIG018,37.3724,138.558,198.26,-999,-999
1785,NIG019,1917,NIG019,37.3057,138.79,372.33,-999,-999
1786,NIG020,1918,NIG020,37.2332,138.962,331.63,-999,-999
1787,NIG021,1919,NIG021,37.1281,138.747,418.5,-999,-999
1788,NIG022,1920,NIG022,37.0364,138.846,193.2,-999,-999
1789,NIG023,1921,NIG023,37.0147,138.653,654.76,-999,-999
1790,NIG024,1922,NIG024,37.1268,138.444,375.22,-999,-999
1791,NIG025,1923,NIG025,37.1607,138.223,134.5,-999,-999
1792,NIG026,1924,NIG026,37.0228,138.251,277.29,-999,-999
1793,NIG027,1925,NIG027,37.0235,137.862,366.98,-999,-999
1794,NIG028,1926,NIG028,37.4261,138.886,430.71,-999,-999
1795,NIGH01,1927,NIGH01,37.4242,138.891,480.4,-999,-999
