NET	STA	CHA	LOC	STANAME	LAT	LON	ELEV	ONDATE	OFFDATE	EDEPTH	REALTIME
CE	23056	HNZ	--	West Covina - Cortez & Citrus	34.0649	-117.893	144	1/31/02	1/1/00	0	
CE	23057	HNE	--	West Covina - Azusa & Fairgrov	34.043	-117.9116	164	12/11/02	1/1/00	0	
CE	23057	HNN	--	West Covina - Azusa & Fairgrov	34.043	-117.9116	164	12/11/02	1/1/00	0	
CE	23057	HNZ	--	West Covina - Azusa & Fairgrov	34.043	-117.9116	164	12/11/02	1/1/00	0	
CE	23063	HNE	--	Pearblossom - Hwy 138 & Longvi	34.5025	-117.897	942	2/26/02	1/1/00	0	
CE	23063	HNN	--	Pearblossom - Hwy 138 & Longvi	34.5025	-117.897	942	2/26/02	1/1/00	0	
CE	23063	HNZ	--	Pearblossom - Hwy 138 & Longvi	34.5025	-117.897	942	2/26/02	1/1/00	0	
CE	23072	HNE	--	Lake Arrowhead - Hwy 173 & Oak	34.253	-117.174	1601	11/19/02	4/9/08	0	
CE	23072	HNE	--	Lake Arrowhead - Hwy 173 & Oak	34.2534	-117.1744	1601	4/9/08	1/1/00	0	
CE	23072	HNN	--	Lake Arrowhead - Hwy 173 & Oak	34.253	-117.174	1601	11/19/02	4/9/08	0	
CE	23072	HNN	--	Lake Arrowhead - Hwy 173 & Oak	34.2534	-117.1744	1601	4/9/08	1/1/00	0	
CE	23072	HNZ	--	Lake Arrowhead - Hwy 173 & Oak	34.253	-117.174	1601	11/19/02	4/9/08	0	
CE	23072	HNZ	--	Lake Arrowhead - Hwy 173 & Oak	34.2534	-117.1744	1601	4/9/08	1/1/00	0	
CE	23075	HNE	--	Yucaipa - Bryant & Oak Glen	34.0464	-117.0352	831	1/16/02	1/1/00	0	
CE	23075	HNN	--	Yucaipa - Bryant & Oak Glen	34.0464	-117.0352	831	1/16/02	1/1/00	0	
CE	23075	HNZ	--	Yucaipa - Bryant & Oak Glen	34.0464	-117.0352	831	1/16/02	1/1/00	0	
CE	23077	HNE	--	Montclair - Mission & Monte Vi	34.057	-117.698	281	11/4/04	10/31/06	0	
CE	23077	HNE	--	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	10/31/06	1/1/00	0	
CE	23077	HNE	10	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	9/17/15	1/1/00	0	*realtime
CE	23077	HNN	--	Montclair - Mission & Monte Vi	34.057	-117.698	281	11/4/04	10/31/06	0	
CE	23077	HNN	--	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	10/31/06	1/1/00	0	
CE	23077	HNN	10	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	9/17/15	1/1/00	0	*realtime
CE	23077	HNZ	--	Montclair - Mission & Monte Vi	34.057	-117.698	281	11/4/04	10/31/06	0	
CE	23077	HNZ	--	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	10/31/06	1/1/00	0	
CE	23077	HNZ	10	Montclair - Mission & Monte Vi	34.0574	-117.6976	281	9/17/15	1/1/00	0	*realtime
CE	23084	HNE	--	Grand Terrace - Mt Vernon & Ba	34.0328	-117.312	328	11/2/04	1/1/00	0	
CE	23084	HNN	--	Grand Terrace - Mt Vernon & Ba	34.0328	-117.312	328	11/2/04	1/1/00	0	
CE	23084	HNZ	--	Grand Terrace - Mt Vernon & Ba	34.0328	-117.312	328	11/2/04	1/1/00	0	
CE	23089	HNE	--	Upland - 13th & Benson	34.1125	-117.6806	429	6/3/02	1/1/00	0	
CE	23089	HNN	--	Upland - 13th & Benson	34.1125	-117.6806	429	6/3/02	1/1/00	0	
CE	23089	HNZ	--	Upland - 13th & Benson	34.1125	-117.6806	429	6/3/02	1/1/00	0	
CE	23090	HNE	--	Rancho Cucamonga - Hwy 30 & Am	34.1338	-117.5978	456	11/7/02	1/1/00	0	
CE	23090	HNN	--	Rancho Cucamonga - Hwy 30 & Am	34.1338	-117.5978	456	11/7/02	1/1/00	0	
CE	23090	HNZ	--	Rancho Cucamonga - Hwy 30 & Am	34.1338	-117.5978	456	11/7/02	1/1/00	0	
CE	23091	HNE	--	Mira Loma - Mission & San Seva	34.0135	-117.5106	235	8/9/04	1/1/00	0	
CE	23091	HNN	--	Mira Loma - Mission & San Seva	34.0135	-117.5106	235	8/9/04	1/1/00	0	
CE	23091	HNZ	--	Mira Loma - Mission & San Seva	34.0135	-117.5106	235	8/9/04	1/1/00	0	
CE	23107	HNE	--	Rancho Cucamonga - Foothill &	34.104	-117.574	364	6/19/08	1/1/00	0	
CE	23107	HNN	--	Rancho Cucamonga - Foothill &	34.104	-117.574	364	6/19/08	1/1/00	0	
CE	23107	HNZ	--	Rancho Cucamonga - Foothill &	34.104	-117.574	364	6/19/08	1/1/00	0	
CE	23111	HNE	--	Crestline - Hwy 138 & Waters	34.2468	-117.3014	1356	11/2/04	1/1/00	0	
CE	23111	HNN	--	Crestline - Hwy 138 & Waters	34.2468	-117.3014	1356	11/2/04	1/1/00	0	
CE	23111	HNZ	--	Crestline - Hwy 138 & Waters	34.2468	-117.3014	1356	11/2/04	1/1/00	0	
CE	23113	HNE	--	Running Springs - Hwy 18 & Ced	34.2147	-117.1213	1892	6/5/02	1/1/00	0	
CE	23113	HNN	--	Running Springs - Hwy 18 & Ced	34.2147	-117.1213	1892	6/5/02	1/1/00	0	
CE	23113	HNZ	--	Running Springs - Hwy 18 & Ced	34.2147	-117.1213	1892	6/5/02	1/1/00	0	
CE	23119	HNE	--	Apple Valley - Hwy 18 & Standi	34.5224	-117.2144	893	4/19/05	1/1/00	0	
CE	23119	HNN	--	Apple Valley - Hwy 18 & Standi	34.5224	-117.2144	893	4/19/05	1/1/00	0	
CE	23119	HNZ	--	Apple Valley - Hwy 18 & Standi	34.5224	-117.2144	893	4/19/05	1/1/00	0	
CE	23120	HNE	--	Apple Valley - Bear Valley & K	34.4721	-117.2073	913	6/4/02	1/1/00	0	
CE	23120	HNN	--	Apple Valley - Bear Valley & K	34.4721	-117.2073	913	6/4/02	1/1/00	0	
CE	23120	HNZ	--	Apple Valley - Bear Valley & K	34.4721	-117.2073	913	6/4/02	1/1/00	0	
CE	23138	HNE	--	Fontana - Citrus & Baseline	34.125	-117.454	433	6/3/02	6/20/05	0	
CE	23138	HNE	--	Fontana - Citrus & Baseline	34.1247	-117.454	433	6/21/05	1/1/00	0	
CE	23138	HNN	--	Fontana - Citrus & Baseline	34.125	-117.454	433	6/3/02	6/20/05	0	
CE	23138	HNN	--	Fontana - Citrus & Baseline	34.1247	-117.454	433	6/21/05	1/1/00	0	
CE	23138	HNZ	--	Fontana - Citrus & Baseline	34.125	-117.454	433	6/3/02	6/20/05	0	
CE	23138	HNZ	--	Fontana - Citrus & Baseline	34.1247	-117.454	433	6/21/05	1/1/00	0	
CE	23163	HNE	--	Rancho Cucamonga - Baseline &	34.123	-117.54	401	6/3/02	7/17/05	0	
CE	23163	HNE	--	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	7/18/05	1/1/00	0	
CE	23163	HNE	10	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	8/3/16	1/1/00	0	*realtime
CE	23163	HNN	--	Rancho Cucamonga - Baseline &	34.123	-117.54	401	6/3/02	7/17/05	0	
CE	23163	HNN	--	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	7/18/05	1/1/00	0	
CE	23163	HNN	10	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	8/3/16	1/1/00	0	*realtime
CE	23163	HNZ	--	Rancho Cucamonga - Baseline &	34.123	-117.54	401	6/3/02	7/17/05	0	
CE	23163	HNZ	--	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	7/18/05	1/1/00	0	
CE	23163	HNZ	10	Rancho Cucamonga - Baseline &	34.1229	-117.5398	401	8/3/16	1/1/00	0	*realtime
CE	23164	HN2	--	Redlands - Garden & Mariposa	34.0262	-117.1553	559	6/3/02	1/1/00	0	
CE	23164	HN3	--	Redlands - Garden & Mariposa	34.0262	-117.1553	559	6/3/02	1/1/00	0	
CE	23164	HNZ	--	Redlands - Garden & Mariposa	34.0262	-117.1553	559	6/3/02	1/1/00	0	
CE	23169	HNE	--	Redlands - Orange & Pennsylvan	34.074	-117.183	408	6/3/02	1/1/00	0	
CE	23169	HNN	--	Redlands - Orange & Pennsylvan	34.074	-117.183	408	6/3/02	1/1/00	0	
CE	23169	HNZ	--	Redlands - Orange & Pennsylvan	34.074	-117.183	408	6/3/02	1/1/00	0	
CE	23173	HNE	--	Diamond Bar - Grand & Diamond	34.002	-117.814	279	2/22/02	3/22/10	0	
CE	23173	HNE	--	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	3/22/10	1/1/00	0	
CE	23173	HNE	10	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	9/16/15	1/1/00	0	*realtime
CE	23173	HNN	--	Diamond Bar - Grand & Diamond	34.002	-117.814	279	2/22/02	3/22/10	0	
CE	23173	HNN	--	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	3/22/10	1/1/00	0	
CE	23173	HNN	10	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	9/16/15	1/1/00	0	*realtime
CE	23173	HNZ	--	Diamond Bar - Grand & Diamond	34.002	-117.814	279	2/22/02	3/22/10	0	
CE	23173	HNZ	--	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	3/22/10	1/1/00	0	
CE	23173	HNZ	10	Diamond Bar - Grand & Diamond	34.0018	-117.8143	279	9/16/15	1/1/00	0	*realtime
CE	23177	HNE	--	Duarte - Huntington & Highland	34.1406	-117.9671	172	2/7/02	1/1/00	0	
CE	23177	HNN	--	Duarte - Huntington & Highland	34.1406	-117.9671	172	2/7/02	1/1/00	0	
CE	23177	HNZ	--	Duarte - Huntington & Highland	34.1406	-117.9671	172	2/7/02	1/1/00	0	
CE	23178	HNE	--	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	2/7/02	1/1/00	0	
CE	23178	HNE	10	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	8/4/16	1/1/00	0	*realtime
CE	23178	HNN	--	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	2/7/02	1/1/00	0	
CE	23178	HNN	10	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	8/4/16	1/1/00	0	*realtime
CE	23178	HNZ	--	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	2/7/02	1/1/00	0	
CE	23178	HNZ	10	Azusa - Foothill & San Gabriel	34.1321	-117.9108	184	8/4/16	1/1/00	0	*realtime
CE	23179	HNE	--	Covina - Cypress & Azusa	34.0959	-117.906	150	2/8/02	1/1/00	0	
CE	23179	HNN	--	Covina - Cypress & Azusa	34.0959	-117.906	150	2/8/02	1/1/00	0	
CE	23179	HNZ	--	Covina - Cypress & Azusa	34.0959	-117.906	150	2/8/02	1/1/00	0	
CE	23292	HNE	--	Phelan - Centola & Phelan Rds	34.4257	-117.5444	1220	7/21/05	1/1/00	0	
CE	23292	HNN	--	Phelan - Centola & Phelan Rds	34.4257	-117.5444	1220	7/21/05	1/1/00	0	
CE	23292	HNZ	--	Phelan - Centola & Phelan Rds	34.4257	-117.5444	1220	7/21/05	1/1/00	0	
CE	23327	HNE	--	Pomona - Puddingstone Dam Dwns	34.0922	-117.8101	270	8/27/09	1/1/00	0	
CE	23327	HNN	--	Pomona - Puddingstone Dam Dwns	34.0922	-117.8101	270	8/27/09	1/1/00	0	
CE	23327	HNZ	--	Pomona - Puddingstone Dam Dwns	34.0922	-117.8101	270	8/27/09	1/1/00	0	
CE	23417	HNE	--	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	12/9/10	1/1/00	0	
CE	23417	HNE	10	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	3/12/19	1/1/00	0	*realtime
CE	23417	HNN	--	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	12/9/10	1/1/00	0	
CE	23417	HNN	10	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	3/12/19	1/1/00	0	*realtime
CE	23417	HNZ	--	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	12/9/10	1/1/00	0	
CE	23417	HNZ	10	Ontario - Hwy 60 & Vineyard	34.0332	-117.6073	252	3/12/19	1/1/00	0	*realtime
CE	23525	HNE	--	Pomona - 4th & Locust	34.0563	-117.7487	257	2/11/98	1/1/00	0	
CE	23525	HNN	--	Pomona - 4th & Locust	34.0563	-117.7487	257	2/11/98	1/1/00	0	
CE	23525	HNZ	--	Pomona - 4th & Locust	34.0563	-117.7487	257	2/11/98	1/1/00	0	
CE	23542	HNE	--	San Bernardino - E & Hospitali	34.065	-117.292	297	3/25/98	7/21/08	0	
CE	23542	HNE	--	San Bernardino - E & Hospitali	34.0656	-117.2928	297	7/21/08	1/1/00	0	
CE	23542	HNN	--	San Bernardino - E & Hospitali	34.065	-117.292	297	3/25/98	7/21/08	0	
CE	23542	HNN	--	San Bernardino - E & Hospitali	34.0656	-117.2928	297	7/21/08	1/1/00	0	
CE	23542	HNZ	--	San Bernardino - E & Hospitali	34.065	-117.292	297	3/25/98	7/21/08	0	
CE	23542	HNZ	--	San Bernardino - E & Hospitali	34.0656	-117.2928	297	7/21/08	1/1/00	0	
CE	23547	HNE	--	Redlands - Terracina & W Fern	34.0374	-117.2065	430	1/16/13	1/1/00	0	
CE	23547	HNN	--	Redlands - Terracina & W Fern	34.0374	-117.2065	430	1/16/13	1/1/00	0	
CE	23547	HNZ	--	Redlands - Terracina & W Fern	34.0374	-117.2065	430	1/16/13	1/1/00	0	
CE	23554	HNE	--	San Bernardino - 2nd & Arrowhe	34.1029	-117.2886	317	3/14/14	1/1/00	0	
CE	23554	HNN	--	San Bernardino - 2nd & Arrowhe	34.1029	-117.2886	317	3/14/14	1/1/00	0	
CE	23554	HNZ	--	San Bernardino - 2nd & Arrowhe	34.1029	-117.2886	317	3/14/14	1/1/00	0	
CE	23583	HNE	--	Hesperia - 4th & Palm	34.405	-117.313	1008	2/25/98	4/29/11	0	
CE	23583	HNE	--	Hesperia - 4th & Palm	34.4052	-117.3131	1008	4/29/11	1/1/00	0	
CE	23583	HNN	--	Hesperia - 4th & Palm	34.405	-117.313	1008	2/25/98	4/29/11	0	
CE	23583	HNN	--	Hesperia - 4th & Palm	34.4052	-117.3131	1008	4/29/11	1/1/00	0	
CE	23583	HNZ	--	Hesperia - 4th & Palm	34.405	-117.313	1008	2/25/98	4/29/11	0	
CE	23583	HNZ	--	Hesperia - 4th & Palm	34.4052	-117.3131	1008	4/29/11	1/1/00	0	
CE	23732	HNE	--	San Bernardino - Devil Canyon	34.2239	-117.331	600	2/18/98	8/1/06	0	
CE	23732	HNE	--	San Bernardino - Devil Canyon	34.2235	-117.3306	600	8/1/06	1/1/00	0	
CE	23732	HNN	--	San Bernardino - Devil Canyon	34.2239	-117.331	600	2/18/98	8/1/06	0	
CE	23732	HNN	--	San Bernardino - Devil Canyon	34.2235	-117.3306	600	8/1/06	1/1/00	0	
CE	23732	HNZ	--	San Bernardino - Devil Canyon	34.2239	-117.331	600	2/18/98	8/1/06	0	
CE	23732	HNZ	--	San Bernardino - Devil Canyon	34.2235	-117.3306	600	8/1/06	1/1/00	0	
CE	23773	HN2	--	Baldwin Park - I10 & Baldwin P	34.0667	-117.9846	93	3/5/04	4/18/17	0	
CE	23773	HN3	--	Baldwin Park - I10 & Baldwin P	34.0667	-117.9846	93	3/5/04	4/18/17	0	
CE	23773	HNZ	--	Baldwin Park - I10 & Baldwin P	34.0667	-117.9846	93	3/5/04	1/1/00	0	
CE	23774	HNE	--	West Covina - I10 & Pacific Av	34.073	-117.939	113	8/5/04	11/20/08	0	
CE	23774	HNE	--	West Covina - I10 & Pacific Av	34.0732	-117.9382	113	11/20/08	1/1/00	0	
CE	23774	HNN	--	West Covina - I10 & Pacific Av	34.073	-117.939	113	8/5/04	11/20/08	0	
CE	23774	HNN	--	West Covina - I10 & Pacific Av	34.0732	-117.9382	113	11/20/08	1/1/00	0	
CE	23774	HNZ	--	West Covina - I10 & Pacific Av	34.073	-117.939	113	8/5/04	11/20/08	0	
CE	23774	HNZ	--	West Covina - I10 & Pacific Av	34.0732	-117.9382	113	11/20/08	1/1/00	0	
CE	23780	HNE	--	San Bernardino - Mtn. View & C	34.0964	-117.2872	306	4/4/02	1/1/00	0	
CE	23780	HNN	--	San Bernardino - Mtn. View & C	34.0964	-117.2872	306	4/4/02	1/1/00	0	
CE	23780	HNZ	--	San Bernardino - Mtn. View & C	34.0964	-117.2872	306	4/4/02	1/1/00	0	
CE	23836	HNZ	--	Glendora - Gladstone & Sunflow	34.1136	-117.8512	235	4/6/00	1/1/00	0	
CE	23837	HNE	--	Pomona - Orange Grove & Fairpl	34.0625	-117.785	246	11/5/02	1/1/00	0	
CE	23837	HNN	--	Pomona - Orange Grove & Fairpl	34.0625	-117.785	246	11/5/02	1/1/00	0	
CE	23837	HNZ	--	Pomona - Orange Grove & Fairpl	34.0625	-117.785	246	11/5/02	1/1/00	0	
CE	23842	HNE	--	City of Industry - Gale & Azus	33.9998	-117.9354	120	12/18/01	1/1/00	0	
CE	23842	HNN	--	City of Industry - Gale & Azus	33.9998	-117.9354	120	12/18/01	1/1/00	0	
CE	23842	HNZ	--	City of Industry - Gale & Azus	33.9998	-117.9354	120	12/18/01	1/1/00	0	
CE	23843	HN2	--	La Puente - Amar & Hacienda	34.036	-117.95	99	3/5/03	1/26/11	0	
CE	23843	HN3	--	La Puente - Amar & Hacienda	34.036	-117.95	99	3/5/03	1/26/11	0	
CE	23843	HNE	--	La Puente - Amar & Hacienda	34.0363	-117.9512	99	1/26/11	1/1/00	0	
CE	23843	HNN	--	La Puente - Amar & Hacienda	34.0363	-117.9512	99	1/26/11	1/1/00	0	
CE	23843	HNZ	--	La Puente - Amar & Hacienda	34.036	-117.95	99	3/5/03	1/26/11	0	
CE	23843	HNZ	--	La Puente - Amar & Hacienda	34.0363	-117.9512	99	1/26/11	1/1/00	0	
CE	23895	HNE	--	Ontario - 4th & Mountain	34.0763	-117.6705	329	12/5/02	1/1/00	0	
CE	23895	HNN	--	Ontario - 4th & Mountain	34.0763	-117.6705	329	12/5/02	1/1/00	0	
CE	23895	HNZ	--	Ontario - 4th & Mountain	34.0763	-117.6705	329	12/5/02	1/1/00	0	
CE	23896	HNE	--	Ontario - I10 & 4th	34.0773	-117.6215	320	3/7/01	1/1/00	0	
CE	23896	HNN	--	Ontario - I10 & 4th	34.0773	-117.6215	320	3/7/01	1/1/00	0	
CE	23896	HNZ	--	Ontario - I10 & 4th	34.0773	-117.6215	320	3/7/01	1/1/00	0	
CE	23897	HNE	--	San Bernardino - Highland & De	34.1332	-117.2528	355	10/20/05	1/1/00	0	
CE	23897	HNN	--	San Bernardino - Highland & De	34.1332	-117.2528	355	10/20/05	1/1/00	0	
CE	23897	HNZ	--	San Bernardino - Highland & De	34.1332	-117.2528	355	10/20/05	1/1/00	0	
CE	23898	HNE	--	San Bernardino - Medical Cntr	34.135	-117.3223	371	3/6/01	3/15/18	0	
CE	23898	HNN	--	San Bernardino - Medical Cntr	34.135	-117.3223	371	3/6/01	3/15/18	0	
CE	23898	HNZ	--	San Bernardino - Medical Cntr	34.135	-117.3223	371	3/6/01	3/15/18	0	
CE	23899	HNE	--	Rialto - I10 & Cedar	34.0692	-117.3981	335	7/29/99	1/1/00	0	
CE	23899	HNN	--	Rialto - I10 & Cedar	34.0692	-117.3981	335	7/29/99	1/1/00	0	
CE	23899	HNZ	--	Rialto - I10 & Cedar	34.0692	-117.3981	335	7/29/99	1/1/00	0	
CE	23912	HNE	--	Fontana - Arrow & Sierra	34.0996	-117.4341	389	11/22/02	1/1/00	0	
CE	23912	HNN	--	Fontana - Arrow & Sierra	34.0996	-117.4341	389	11/22/02	1/1/00	0	
CE	23912	HNZ	--	Fontana - Arrow & Sierra	34.0996	-117.4341	389	11/22/02	1/1/00	0	
CE	23920	HNE	--	Yucaipa Valley - Calimesa & Co	34.0035	-117.0588	732	3/2/00	1/1/00	0	
CE	23920	HNN	--	Yucaipa Valley - Calimesa & Co	34.0035	-117.0588	732	3/2/00	1/1/00	0	
CE	23920	HNZ	--	Yucaipa Valley - Calimesa & Co	34.0035	-117.0588	732	3/2/00	1/1/00	0	
CE	23938	HNE	--	Walnut - La Puente & Lemon	34.0209	-117.8657	175	12/11/02	1/1/00	0	
CE	23938	HNE	10	Walnut - La Puente & Lemon	34.0209	-117.8657	175	9/15/15	1/1/00	0	*realtime
CE	23938	HNN	--	Walnut - La Puente & Lemon	34.0209	-117.8657	175	12/11/02	1/1/00	0	
CE	23938	HNN	10	Walnut - La Puente & Lemon	34.0209	-117.8657	175	9/15/15	1/1/00	0	*realtime
CE	23938	HNZ	--	Walnut - La Puente & Lemon	34.0209	-117.8657	175	12/11/02	1/1/00	0	
CE	23938	HNZ	10	Walnut - La Puente & Lemon	34.0209	-117.8657	175	9/15/15	1/1/00	0	*realtime
CE	23939	HNE	--	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	3/8/01	1/1/00	0	
CE	23939	HNE	10	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	9/17/15	1/1/00	0	*realtime
CE	23939	HNN	--	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	3/8/01	1/1/00	0	
CE	23939	HNN	10	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	9/17/15	1/1/00	0	*realtime
CE	23939	HNZ	--	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	3/8/01	1/1/00	0	
CE	23939	HNZ	10	Claremont - Hwy 30 & Towne	34.1211	-117.7382	392	9/17/15	1/1/00	0	*realtime
CE	23940	HNE	--	Pomona - Garey & Bonita	34.0957	-117.7452	332	3/8/01	1/1/00	0	
CE	23940	HNN	--	Pomona - Garey & Bonita	34.0957	-117.7452	332	3/8/01	1/1/00	0	
CE	23940	HNZ	--	Pomona - Garey & Bonita	34.0957	-117.7452	332	3/8/01	1/1/00	0	
CE	23956	HNE	--	Hinkley - Acacia & Flower	34.929	-117.198	662	3/7/01	5/18/11	0	
CE	23956	HNE	--	Hinkley - Acacia & Flower	34.9288	-117.1981	662	5/18/11	1/1/00	0	
CE	23956	HNN	--	Hinkley - Acacia & Flower	34.929	-117.198	662	3/7/01	5/18/11	0	
CE	23956	HNN	--	Hinkley - Acacia & Flower	34.9288	-117.1981	662	5/18/11	1/1/00	0	
CE	23956	HNZ	--	Hinkley - Acacia & Flower	34.929	-117.198	662	3/7/01	5/18/11	0	
CE	23956	HNZ	--	Hinkley - Acacia & Flower	34.9288	-117.1981	662	5/18/11	1/1/00	0	
CE	23957	HNE	--	Helendale - Helendale & Vista	34.7436	-117.3345	739	4/23/03	1/1/00	0	
CE	23957	HNN	--	Helendale - Helendale & Vista	34.7436	-117.3345	739	4/23/03	1/1/00	0	
CE	23957	HNZ	--	Helendale - Helendale & Vista	34.7436	-117.3345	739	4/23/03	1/1/00	0	
CE	23958	HNE	--	Pinon Hills - Hwy 138 & Mounta	34.4393	-117.6466	1231	4/23/03	1/1/00	0	
CE	23958	HNN	--	Pinon Hills - Hwy 138 & Mounta	34.4393	-117.6466	1231	4/23/03	1/1/00	0	
CE	23958	HNZ	--	Pinon Hills - Hwy 138 & Mounta	34.4393	-117.6466	1231	4/23/03	1/1/00	0	
CE	24009	HNE	--	Tujunga - Foothill & Mt Gleaso	34.2585	-118.3014	468	4/7/03	1/1/00	0	
CE	24009	HNN	--	Tujunga - Foothill & Mt Gleaso	34.2585	-118.3014	468	4/7/03	1/1/00	0	
CE	24009	HNZ	--	Tujunga - Foothill & Mt Gleaso	34.2585	-118.3014	468	4/7/03	1/1/00	0	
CE	24010	HNE	--	Glendale - Rosemont & Honolulu	34.2076	-118.2331	379	4/8/03	1/1/00	0	
CE	24010	HNN	--	Glendale - Rosemont & Honolulu	34.2076	-118.2331	379	4/8/03	1/1/00	0	
CE	24010	HNZ	--	Glendale - Rosemont & Honolulu	34.2076	-118.2331	379	4/8/03	1/1/00	0	
CE	24011	HN2	--	Hollywood - Hwy 101 & Barham	34.1266	-118.3455	230	1/24/02	1/1/00	0	
CE	24011	HN3	--	Hollywood - Hwy 101 & Barham	34.1266	-118.3455	230	1/24/02	1/1/00	0	
CE	24011	HNZ	--	Hollywood - Hwy 101 & Barham	34.1266	-118.3455	230	1/24/02	1/1/00	0	
CE	24012	HNE	--	North Hollywood - Hwy 101 & Vi	34.1485	-118.3706	175	1/23/02	1/1/00	0	
CE	24012	HNN	--	North Hollywood - Hwy 101 & Vi	34.1485	-118.3706	175	1/23/02	1/1/00	0	
CE	24012	HNZ	--	North Hollywood - Hwy 101 & Vi	34.1485	-118.3706	175	1/23/02	1/1/00	0	
CE	24013	HNE	--	Canoga Park - De Soto & Van Ow	34.1941	-118.5888	237	4/22/03	1/1/00	0	
CE	24013	HNN	--	Canoga Park - De Soto & Van Ow	34.1941	-118.5888	237	4/22/03	1/1/00	0	
CE	24013	HNZ	--	Canoga Park - De Soto & Van Ow	34.1941	-118.5888	237	4/22/03	1/1/00	0	
CE	24014	HNE	--	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	4/21/03	1/1/00	0	
CE	24014	HNE	10	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	7/27/16	1/1/00	0	*realtime
CE	24014	HNN	--	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	4/21/03	1/1/00	0	
CE	24014	HNN	10	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	7/27/16	1/1/00	0	*realtime
CE	24014	HNZ	--	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	4/21/03	1/1/00	0	
CE	24014	HNZ	10	Pacific Palisades - Sunset & C	34.0449	-118.5223	95	7/27/16	1/1/00	0	*realtime
CE	24015	HNE	--	Burbank - Thornton & Catalina	34.1963	-118.3413	202	3/28/03	1/1/00	0	
CE	24015	HNN	--	Burbank - Thornton & Catalina	34.1963	-118.3413	202	3/28/03	1/1/00	0	
CE	24015	HNZ	--	Burbank - Thornton & Catalina	34.1963	-118.3413	202	3/28/03	1/1/00	0	
CE	24016	HNE	--	Glendale - Colorado & Columbus	34.1441	-118.2621	152	4/15/03	1/1/00	0	
CE	24016	HNN	--	Glendale - Colorado & Columbus	34.1441	-118.2621	152	4/15/03	1/1/00	0	
CE	24016	HNZ	--	Glendale - Colorado & Columbus	34.1441	-118.2621	152	4/15/03	1/1/00	0	
CE	24018	HNE	--	Malibu - Pepperdine Athletic F	34.0409	-118.7108	104	4/28/03	1/1/00	0	
CE	24018	HNN	--	Malibu - Pepperdine Athletic F	34.0409	-118.7108	104	4/28/03	1/1/00	0	
CE	24018	HNZ	--	Malibu - Pepperdine Athletic F	34.0409	-118.7108	104	4/28/03	1/1/00	0	
CE	24020	HNE	--	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	3/18/03	1/1/00	0	
CE	24020	HNE	10	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	8/12/15	1/1/00	0	*realtime
CE	24020	HNN	--	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	3/18/03	1/1/00	0	
CE	24020	HNN	10	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	8/12/15	1/1/00	0	*realtime
CE	24020	HNZ	--	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	3/18/03	1/1/00	0	
CE	24020	HNZ	10	Los Angeles - I5 & Pasadena Av	34.0752	-118.2176	106	8/12/15	1/1/00	0	*realtime
CE	24021	HNE	--	Glendale - Chevy Chase & Linda	34.1741	-118.2001	315	3/17/03	1/1/00	0	
CE	24021	HNN	--	Glendale - Chevy Chase & Linda	34.1741	-118.2001	315	3/17/03	1/1/00	0	
