$                                                  
-123.66315       41.70948
-123.66545       41.70821
-123.66656       41.70695
-123.66799       41.70664
-123.66830       41.70475
-123.66824       41.70327
-123.66890       41.70189
-123.66865       41.70064
-123.66894       41.69950
-123.66804       41.69884
-123.66685       41.69706
-123.66364       41.69513
-123.66189       41.69472
-123.66167       41.69363
-123.66414       41.69203
-123.66594       41.69185
-123.66728       41.69070
-123.66855       41.69008
-123.66864       41.68880
-123.67290       41.68464
-123.67352       41.68404
-123.67358       41.68370
-123.67389       41.68227
-123.67632       41.68085
-123.67883       41.68035
-123.67976       41.67950
-123.68114       41.67825
-123.68215       41.67734
-123.68281       41.67675
-123.68422       41.67620
-123.68468       41.67537
-123.68542       41.67405
-123.68565       41.67228
-123.68578       41.67103
-123.68841       41.66959
-123.68853       41.66749
-123.68736       41.66549
-123.68790       41.66458
-123.68786       41.66203
-123.68742       41.66033
-123.68623       41.65989
-123.68484       41.66016
-123.68417       41.66050
-123.68409       41.66021
